Timestamp,Account,Account.1,Amount Received,Amount Paid,Is Laundering,sender_entity_type,receiver_entity_type
25.0,9160.0,7553.0,486.14,486.14,0,individual,account
25.0,8939.0,19462.0,480.01,480.01,0,individual,individual
25.0,8541.0,3890.0,373.72,373.72,0,individual,payment_institution
25.0,9476.0,12483.0,114.66,114.66,0,individual,individual
25.0,8309.0,19872.0,111.61,111.61,0,account,individual
25.0,9462.0,4160.0,136.88,136.88,0,payment_institution,account
25.0,9741.0,5826.0,237.86,237.86,0,individual,individual
25.0,7650.0,9760.0,358.89,358.89,0,business,payment_institution
25.0,5025.0,9554.0,474.32,474.32,0,business,individual
25.0,6985.0,13553.0,529.03,529.03,0,individual,business
25.0,2631.0,19985.0,336.79,336.79,0,account,individual
25.0,7219.0,19923.0,106.69,106.69,1,individual,individual
25.0,3437.0,1248.0,165.55,165.55,0,account,individual
25.0,4764.0,5508.0,270.47,270.47,0,account,business
25.0,3084.0,9443.0,461.94,461.94,0,individual,account
25.0,6182.0,16999.0,157.44,157.44,0,payment_institution,individual
25.0,1758.0,6131.0,283.52,283.52,0,individual,individual
25.0,1800.0,6619.0,302.54,302.54,0,business,individual
25.0,6004.0,14662.0,166.13,166.13,0,business,individual
25.0,8630.0,4513.0,207.58,207.58,0,account,individual
25.0,9978.0,14338.0,354.17,354.17,0,business,business
25.0,6081.0,9908.0,101.8,101.8,0,individual,individual
25.0,8006.0,6721.0,190.72,190.72,0,individual,business
25.0,9841.0,3968.0,203.74,203.74,0,individual,account
25.0,9922.0,4096.0,231.36,231.36,0,individual,individual
25.0,419.0,7683.0,283.57,283.57,0,account,business
25.0,7695.0,9442.0,284.86,284.86,0,individual,individual
25.0,5981.0,8992.0,376.07,376.07,0,individual,account
25.0,8686.0,9344.0,244.13,244.13,0,individual,individual
25.0,6984.0,7841.0,431.14,431.14,0,payment_institution,business
25.0,9582.0,2688.0,196.32,196.32,0,account,individual
25.0,5901.0,15108.0,330.89,330.89,0,individual,individual
25.0,5713.0,8036.0,352.0,352.0,0,individual,individual
25.0,9537.0,7491.0,176.14,176.14,0,individual,individual
25.0,6688.0,9858.0,229.11,229.11,0,account,individual
25.0,8861.0,14688.0,412.04,412.04,0,account,individual
25.0,798.0,19075.0,331.92,331.92,0,individual,individual
25.0,9982.0,18947.0,383.22,383.22,1,business,individual
25.0,1705.0,15128.0,353.47,353.47,0,individual,individual
25.0,9869.0,2051.0,246.63,246.63,0,account,individual
25.0,4072.0,18307.0,133.42,133.42,0,individual,individual
25.0,7937.0,10192.0,207.75,207.75,1,individual,individual
25.0,9293.0,19680.0,194.82,194.82,1,individual,payment_institution
25.0,8851.0,19696.0,482.1,482.1,0,business,business
25.0,5919.0,19270.0,366.73,366.73,0,account,individual
25.0,8615.0,16898.0,209.13,209.13,0,account,business
25.0,9434.0,13889.0,192.64,192.64,0,individual,individual
25.0,9503.0,16353.0,184.99,184.99,0,account,individual
25.0,9799.0,19781.0,277.42,277.42,1,individual,business
25.0,298.0,9976.0,130.19,130.19,0,payment_institution,individual
25.0,2643.0,6038.0,326.07,326.07,0,individual,payment_institution
25.0,6823.0,2976.0,454.26,454.26,0,individual,individual
25.0,9885.0,19589.0,382.45,382.45,0,business,business
25.0,7594.0,5953.0,165.33,165.33,0,payment_institution,payment_institution
25.0,9132.0,13507.0,545.84,545.84,0,individual,individual
25.0,9861.0,17600.0,234.19,234.19,0,individual,individual
25.0,144.0,9913.0,16.09,16.09,1,individual,payment_institution
25.0,9913.0,6788.0,263.35,263.35,1,individual,individual
25.0,9397.0,14016.0,100.98,100.98,0,business,individual
25.0,9776.0,15489.0,228.33,228.33,0,individual,individual
25.0,7203.0,257.0,122.05,122.05,1,individual,individual
25.0,2208.0,1702.0,121.13,121.13,0,individual,payment_institution
25.0,8579.0,14336.0,240.75,240.75,1,individual,account
25.0,7887.0,4835.0,241.38,241.38,1,business,payment_institution
25.0,9830.0,14848.0,299.17,299.17,0,individual,individual
25.0,2941.0,5409.0,549.67,549.67,0,payment_institution,individual
25.0,7773.0,1312.0,254.11,254.11,0,payment_institution,account
25.0,8559.0,6291.0,200.72,200.72,0,individual,account
25.0,9964.0,18304.0,308.51,308.51,0,individual,business
25.0,9395.0,17447.0,150.42,150.42,0,individual,individual
25.0,1629.0,14180.0,357.41,357.41,0,individual,individual
25.0,2425.0,8306.0,224.89,224.89,0,business,individual
25.0,8649.0,16035.0,267.26,267.26,0,individual,account
25.0,9063.0,19877.0,449.69,449.69,0,individual,individual
25.0,8265.0,12240.0,184.13,184.13,0,individual,individual
25.0,9114.0,7073.0,411.6,411.6,0,individual,individual
25.0,9473.0,9984.0,107.65,107.65,0,individual,individual
25.0,6870.0,17475.0,453.64,453.64,0,individual,individual
25.0,117.0,3337.0,102.66,102.66,0,business,business
25.0,6953.0,9904.0,526.19,526.19,1,individual,individual
25.0,9910.0,11907.0,386.7,386.7,1,account,individual
25.0,3243.0,14644.0,196.72,196.72,0,individual,business
25.0,7100.0,9954.0,415.02,415.02,1,business,individual
25.0,9166.0,8322.0,505.1,505.1,0,individual,individual
25.0,8865.0,19952.0,567.77,567.77,0,individual,account
25.0,9704.0,1603.0,367.39,367.39,0,individual,individual
25.0,3040.0,17786.0,576.35,576.35,0,business,individual
25.0,9404.0,18215.0,168.39,168.39,0,business,business
25.0,6256.0,19984.0,141.3,141.3,0,individual,account
25.0,8931.0,17767.0,555.59,555.59,0,business,account
25.0,200.0,14852.0,144.53,144.53,0,individual,individual
25.0,9696.0,17088.0,236.66,236.66,1,individual,account
25.0,1383.0,8242.0,169.67,169.67,0,individual,individual
25.0,5248.0,2581.0,183.36,183.36,0,business,individual
25.0,9769.0,9729.0,382.36,382.36,1,individual,business
25.0,8701.0,13074.0,264.98,264.98,0,account,individual
25.0,6827.0,9840.0,408.38,408.38,0,individual,account
25.0,9947.0,9984.0,223.71,223.71,0,individual,business
25.0,2747.0,1973.0,275.35,275.35,0,account,account
25.0,4188.0,3121.0,113.08,113.08,0,individual,individual
25.0,9454.0,18500.0,150.58,150.58,0,account,individual
25.0,8072.0,9699.0,122.05,122.05,0,individual,payment_institution
25.0,628.0,7317.0,326.92,326.92,1,individual,account
25.0,8634.0,11409.0,218.61,218.61,0,individual,individual
25.0,7030.0,19828.0,453.42,453.42,1,individual,payment_institution
25.0,6784.0,9745.0,223.1,223.1,1,payment_institution,business
25.0,6557.0,5664.0,273.98,273.98,0,individual,individual
25.0,8184.0,4482.0,176.94,176.94,0,individual,business
25.0,662.0,18713.0,333.79,333.79,1,individual,individual
25.0,5845.0,7984.0,311.22,311.22,0,individual,individual
25.0,5804.0,3585.0,242.61,242.61,0,account,account
25.0,5524.0,771.0,121.09,121.09,0,business,individual
25.0,5543.0,9536.0,140.69,140.69,1,business,individual
25.0,1322.0,7032.0,195.72,195.72,0,individual,individual
25.0,3390.0,17801.0,180.88,180.88,0,individual,account
25.0,1857.0,9665.0,341.82,341.82,0,individual,individual
25.0,324.0,18277.0,106.38,106.38,1,business,individual
25.0,9938.0,4608.0,316.13,316.13,0,individual,account
25.0,2576.0,8296.0,266.07,266.07,0,individual,business
25.0,5411.0,18985.0,130.99,130.99,0,individual,business
25.0,480.0,11072.0,261.05,261.05,0,individual,business
25.0,9120.0,9829.0,437.91,437.91,0,business,individual
25.0,7110.0,15506.0,452.08,452.08,0,business,account
25.0,845.0,9737.0,471.72,471.72,0,individual,individual
25.0,7964.0,9824.0,277.6,277.6,0,individual,business
25.0,758.0,11683.0,209.49,209.49,0,individual,individual
25.0,8334.0,9923.0,111.76,111.76,0,individual,individual
25.0,8485.0,6336.0,262.51,262.51,0,account,individual
25.0,9535.0,1600.0,199.72,199.72,0,individual,account
25.0,3006.0,13920.0,488.04,488.04,0,individual,account
25.0,4268.0,19171.0,158.3,158.3,0,individual,business
25.0,7739.0,6145.0,394.7,394.7,0,business,individual
25.0,9317.0,18722.0,186.94,186.94,0,individual,individual
25.0,7411.0,7859.0,121.01,121.01,1,business,account
25.0,4041.0,18982.0,124.11,124.11,0,individual,account
25.0,9950.0,8963.0,292.85,292.85,0,business,individual
25.0,6592.0,8178.0,300.47,300.47,0,individual,individual
25.0,9622.0,9952.0,295.35,295.35,0,individual,individual
25.0,9229.0,6624.0,118.8,118.8,0,account,individual
25.0,6744.0,13392.0,309.13,309.13,0,individual,account
25.0,8890.0,12487.0,565.72,565.72,0,individual,individual
25.0,6137.0,1925.0,150.25,150.25,0,account,individual
25.0,9384.0,19393.0,157.16,157.16,0,individual,individual
26.0,1911.0,19686.0,370.83,370.83,0,individual,account
26.0,9811.0,19393.0,215.75,215.75,0,individual,individual
26.0,5107.0,2628.0,577.67,577.67,0,individual,payment_institution
26.0,6306.0,19872.0,165.88,165.88,0,individual,business
26.0,6612.0,13169.0,365.1,365.1,0,individual,account
26.0,3363.0,9008.0,119.15,119.15,0,account,account
26.0,4918.0,7524.0,544.92,544.92,0,individual,individual
26.0,9927.0,18049.0,355.32,355.32,0,individual,payment_institution
26.0,5992.0,9312.0,219.07,219.07,0,individual,account
26.0,6269.0,739.0,129.02,129.02,0,account,business
26.0,5877.0,19990.0,208.44,208.44,0,individual,individual
26.0,9099.0,17505.0,446.92,446.92,0,individual,individual
26.0,9843.0,9793.0,314.48,314.48,0,account,individual
26.0,7850.0,19043.0,256.89,256.89,1,business,account
26.0,6395.0,4114.0,171.94,171.94,0,individual,individual
26.0,5449.0,12474.0,137.36,137.36,0,individual,individual
26.0,8119.0,8482.0,124.19,124.19,0,business,business
26.0,9797.0,2304.0,282.02,282.02,0,individual,individual
26.0,5739.0,4147.0,233.94,233.94,0,individual,business
26.0,4601.0,8834.0,388.1,388.1,0,individual,individual
26.0,9785.0,17792.0,301.85,301.85,1,individual,individual
26.0,9864.0,18818.0,368.64,368.64,1,payment_institution,individual
26.0,5569.0,13654.0,136.33,136.33,0,business,individual
26.0,3944.0,19972.0,233.1,233.1,1,individual,account
26.0,7752.0,5894.0,283.29,283.29,0,individual,individual
26.0,8177.0,3648.0,193.16,193.16,0,individual,individual
26.0,7042.0,10960.0,488.32,488.32,0,individual,individual
26.0,9805.0,19840.0,329.94,329.94,1,business,individual
26.0,9363.0,1890.0,182.27,182.27,0,individual,individual
26.0,7735.0,4563.0,281.2,281.2,0,individual,account
26.0,4950.0,19478.0,529.92,529.92,0,account,individual
26.0,8092.0,9905.0,117.83,117.83,0,individual,individual
26.0,251.0,1614.0,155.83,155.83,0,individual,individual
26.0,6810.0,9298.0,441.7,441.7,0,business,individual
26.0,9826.0,16134.0,261.97,261.97,0,individual,individual
26.0,8082.0,19920.0,136.11,136.11,1,account,business
26.0,4423.0,18660.0,303.94,303.94,0,individual,business
26.0,4569.0,13974.0,337.89,337.89,0,business,individual
26.0,9163.0,9056.0,479.47,479.47,0,individual,individual
26.0,4011.0,1505.0,122.66,122.66,0,individual,business
26.0,9258.0,7011.0,175.83,175.83,0,account,individual
26.0,223.0,8866.0,121.34,121.34,0,business,individual
26.0,8055.0,6834.0,121.33,121.33,0,individual,business
26.0,9220.0,18722.0,104.5,104.5,0,individual,individual
26.0,9511.0,9984.0,150.88,150.88,0,individual,payment_institution
26.0,9738.0,19649.0,278.98,278.98,1,individual,individual
26.0,2170.0,9387.0,148.3,148.3,1,individual,account
26.0,9503.0,19490.0,184.99,184.99,0,account,account
26.0,9673.0,18848.0,245.91,245.91,0,individual,individual
26.0,9565.0,17153.0,169.78,169.78,0,individual,individual
26.0,3355.0,1780.0,159.08,159.08,0,individual,individual
26.0,9693.0,15776.0,318.85,318.85,0,individual,account
26.0,9456.0,9600.0,132.83,132.83,0,business,account
26.0,8451.0,9537.0,329.2,329.2,0,individual,individual
26.0,9802.0,19909.0,204.02,204.02,0,individual,account
26.0,8247.0,932.0,184.28,184.28,0,individual,individual
26.0,4240.0,5380.0,148.3,148.3,0,account,business
26.0,9641.0,19328.0,254.58,254.58,0,account,account
26.0,9995.0,15360.0,394.35,394.35,1,individual,payment_institution
26.0,6702.0,2322.0,266.7,266.7,0,individual,individual
26.0,3417.0,6196.0,160.83,160.83,0,individual,business
26.0,9997.0,9472.0,260.85,260.85,1,individual,individual
26.0,7070.0,15010.0,415.44,415.44,0,business,individual
26.0,2129.0,9377.0,107.4,107.4,0,business,account
26.0,10049.0,15456.0,155.28,155.28,0,business,account
26.0,6991.0,9136.0,527.51,527.51,0,individual,business
26.0,8602.0,19872.0,349.89,349.89,0,business,individual
26.0,9285.0,9408.0,114.3,114.3,0,business,account
26.0,3993.0,4112.0,373.57,373.57,0,individual,individual
26.0,8520.0,9892.0,398.32,398.32,0,individual,business
26.0,9526.0,3780.0,117.68,117.68,0,account,individual
26.0,8382.0,5746.0,150.17,150.17,1,individual,account
26.0,9305.0,14944.0,151.44,151.44,0,business,individual
26.0,2188.0,7049.0,138.52,138.52,0,individual,individual
26.0,3465.0,14663.0,109.08,109.08,0,individual,individual
26.0,2838.0,15889.0,555.47,555.47,0,individual,business
26.0,9867.0,323.0,310.45,310.45,0,individual,individual
26.0,7539.0,7665.0,158.72,158.72,0,individual,payment_institution
26.0,9484.0,12482.0,141.89,141.89,0,individual,individual
26.0,9907.0,9989.0,315.42,315.42,1,individual,individual
26.0,9905.0,9536.0,208.02,208.02,0,individual,account
26.0,4080.0,12627.0,134.14,134.14,0,individual,individual
26.0,9378.0,17377.0,138.3,138.3,0,individual,account
26.0,5863.0,12545.0,240.17,240.17,0,individual,individual
26.0,6706.0,17895.0,228.58,228.58,0,individual,individual
26.0,8798.0,14416.0,362.7,362.7,0,account,individual
26.0,8959.0,5475.0,568.04,568.04,0,individual,individual
26.0,9772.0,4487.0,353.42,353.42,0,business,individual
26.0,7965.0,14848.0,365.39,365.39,0,individual,individual
26.0,1561.0,11552.0,161.58,161.58,0,account,individual
26.0,2565.0,7974.0,390.1,390.1,0,account,individual
26.0,3233.0,17107.0,169.66,169.66,0,individual,individual
26.0,2094.0,4880.0,195.55,195.55,0,individual,individual
26.0,7318.0,18019.0,104.69,104.69,0,individual,individual
26.0,5492.0,6544.0,117.23,117.23,0,account,payment_institution
26.0,8396.0,4944.0,183.38,183.38,0,individual,business
26.0,4711.0,17606.0,301.05,301.05,0,account,individual
26.0,6914.0,14915.0,525.27,525.27,0,individual,individual
26.0,421.0,13251.0,372.67,372.67,0,individual,individual
26.0,3589.0,17042.0,180.07,180.07,0,business,individual
26.0,8819.0,6512.0,523.03,523.03,0,individual,individual
26.0,5989.0,8947.0,355.89,355.89,0,account,individual
26.0,9988.0,9988.0,340.27,340.27,1,account,individual
26.0,2956.0,8386.0,549.77,549.77,0,individual,individual
26.0,9985.0,9992.0,337.29,337.29,1,individual,business
26.0,8254.0,11408.0,175.3,175.3,0,individual,individual
26.0,4757.0,9712.0,285.51,285.51,1,individual,individual
26.0,9868.0,1088.0,267.13,267.13,0,business,individual
26.0,3687.0,19472.0,358.75,358.75,0,individual,individual
26.0,9046.0,13440.0,529.46,529.46,0,individual,account
26.0,3069.0,19745.0,540.97,540.97,0,business,account
26.0,1817.0,8549.0,374.17,374.17,0,individual,individual
26.0,5935.0,19987.0,250.91,250.91,1,payment_institution,individual
26.0,3234.0,4291.0,121.41,121.41,1,individual,individual
26.0,7090.0,7968.0,501.57,501.57,0,account,business
26.0,3836.0,755.0,363.6,363.6,0,individual,individual
26.0,848.0,4696.0,444.01,444.01,0,individual,individual
26.0,9916.0,14080.0,204.11,204.11,0,account,individual
26.0,7697.0,7961.0,289.48,289.48,0,individual,business
26.0,9994.0,5376.0,376.92,376.92,1,individual,individual
26.0,9952.0,19968.0,279.25,279.25,0,business,business
26.0,9372.0,15266.0,113.76,113.76,1,business,individual
26.0,9089.0,9281.0,423.48,423.48,0,business,individual
26.0,6338.0,19606.0,105.51,105.51,0,individual,individual
26.0,5550.0,7601.0,182.33,182.33,0,individual,individual
26.0,6623.0,19621.0,288.38,288.38,0,individual,individual
26.0,4661.0,19783.0,263.07,263.07,1,account,individual
26.0,7140.0,16322.0,593.28,593.28,0,business,account
26.0,9989.0,8960.0,252.35,252.35,1,payment_institution,account
26.0,9616.0,19171.0,395.57,395.57,1,payment_institution,individual
26.0,9592.0,14531.0,138.05,138.05,0,individual,payment_institution
26.0,7406.0,12433.0,137.63,137.63,0,individual,account
26.0,9935.0,14848.0,207.83,207.83,0,account,individual
26.0,5191.0,6165.0,517.83,517.83,0,business,individual
26.0,1786.0,3507.0,255.36,255.36,0,individual,individual
26.0,4064.0,14215.0,199.8,199.8,0,individual,account
26.0,7051.0,8724.0,575.71,575.71,0,business,business
26.0,9943.0,9984.0,310.08,310.08,1,payment_institution,individual
26.0,9580.0,8833.0,100.3,100.3,0,individual,individual
26.0,9021.0,17793.0,482.48,482.48,0,individual,individual
26.0,7246.0,9989.0,185.38,185.38,1,business,business
26.0,5225.0,16979.0,103.3,103.3,1,individual,individual
26.0,9730.0,5250.0,205.05,205.05,0,individual,account
26.0,3001.0,9569.0,557.65,557.65,0,individual,individual
26.0,7517.0,4146.0,100.72,100.72,0,account,business
26.0,9966.0,19971.0,376.76,376.76,1,individual,individual
26.0,9810.0,9472.0,388.76,388.76,1,individual,account
26.0,9067.0,9952.0,503.08,503.08,0,business,account
26.0,9881.0,13184.0,351.7,351.7,0,individual,individual
26.0,6497.0,7104.0,305.07,305.07,0,individual,business
26.0,9813.0,14468.0,228.89,228.89,0,individual,business
26.0,8190.0,17041.0,131.55,131.55,0,individual,individual
26.0,6700.0,18821.0,315.19,315.19,0,individual,individual
26.0,4931.0,19841.0,570.21,570.21,0,account,account
26.0,2797.0,4418.0,373.57,373.57,1,account,business
26.0,984.0,15719.0,563.27,563.27,0,individual,individual
26.0,2847.0,8547.0,530.5,530.5,0,individual,individual
26.0,9384.0,7619.0,157.16,157.16,0,account,individual
26.0,6847.0,16528.0,514.51,514.51,0,individual,account
26.0,7685.0,19587.0,299.45,299.45,0,payment_institution,individual
26.0,3123.0,19446.0,435.44,435.44,0,individual,business
26.0,7357.0,19139.0,185.1,185.1,0,individual,business
26.0,8976.0,14022.0,569.25,569.25,0,individual,account
26.0,8109.0,11920.0,132.3,132.3,0,business,payment_institution
26.0,8041.0,13456.0,173.14,173.14,0,account,individual
26.0,8273.0,9922.0,106.37,106.37,0,account,account
26.0,5324.0,8272.0,101.52,101.52,0,individual,individual
26.0,3908.0,13986.0,312.76,312.76,0,individual,individual
26.0,2949.0,9936.0,528.59,528.59,0,individual,business
26.0,5162.0,7988.0,411.92,411.92,0,individual,payment_institution
26.0,9788.0,9600.0,317.13,317.13,1,individual,individual
26.0,2950.0,6433.0,442.94,442.94,0,individual,payment_institution
26.0,5947.0,2900.0,325.2,325.2,0,individual,individual
26.0,7453.0,2053.0,162.19,162.19,1,account,individual
26.0,8692.0,18400.0,216.55,216.55,0,individual,account
26.0,2712.0,19961.0,207.77,207.77,0,individual,individual
26.0,5613.0,642.0,357.7,357.7,0,business,business
26.0,7703.0,10817.0,385.64,385.64,0,business,individual
26.0,9547.0,16225.0,104.37,104.37,0,individual,individual
26.0,3798.0,9591.0,295.35,295.35,0,individual,business
26.0,8291.0,5361.0,187.49,187.49,0,individual,individual
26.0,1677.0,16228.0,390.76,390.76,0,individual,individual
26.0,9958.0,9732.0,382.54,382.54,1,individual,business
26.0,7117.0,9329.0,543.53,543.53,0,individual,business
